,Entity's Name,LOC Count,Header Count,Annotation Count,Inner Entities Lines,Total,Entity Type
,/:sandmark.util.primitivepromotion.PromoterException,7,1,0,0,8,CLASS
,/:sandmark.util.primitivepromotion.PromoterUtil,48,1,0,0,49,CLASS
,/:sandmark.util.newexprtree.ComputeExprTree,591,1,0,58,650,CLASS
,/:sandmark.util.newexprtree.ComputeExprTree$NodeComparator,22,0,0,0,22,INNER_CLASS
,/:sandmark.util.newexprtree.ComputeExprTree$GraphComparator,36,0,0,0,36,INNER_CLASS
,/:sandmark.util.newexprtree.ExprTreeCFG,1651,1,0,0,1652,CLASS
,/:sandmark.util.newexprtree.ComparisonExpr,56,1,0,0,57,CLASS
,/:sandmark.util.newexprtree.InstanceofExpr,29,1,0,0,30,CLASS
,/:sandmark.util.newexprtree.BinaryArithmeticExpr,87,1,0,0,88,CLASS
,/:sandmark.util.newexprtree.ConversionExpr,82,1,0,0,83,CLASS
,/:sandmark.util.newexprtree.IfExpr,157,1,0,0,158,CLASS
,/:sandmark.util.newexprtree.ArithmeticExpr,25,1,0,0,26,CLASS
,/:sandmark.util.newexprtree.JsrExpr,17,1,0,0,18,CLASS
,/:sandmark.util.newexprtree.NewExpr,15,1,0,0,16,CLASS
,/:sandmark.util.newexprtree.PutFieldExpr,61,1,0,0,62,CLASS
,/:sandmark.util.newexprtree.BranchExpr,19,1,0,0,20,CLASS
,/:sandmark.util.newexprtree.ExprTreeBlock,30,1,0,0,31,CLASS
,/:sandmark.util.newexprtree.NodeInfo,59,1,0,0,60,CLASS
,/:sandmark.util.newexprtree.ArrayLengthExpr,23,1,0,0,24,CLASS
,/:sandmark.util.newexprtree.MonitorExpr,29,1,0,0,30,CLASS
,/:sandmark.util.newexprtree.BasicBlock,37,1,0,0,38,CLASS
,/:sandmark.util.newexprtree.ArrayLoadExpr,55,1,0,0,56,CLASS
,/:sandmark.util.newexprtree.NegateArithmeticExpr,41,1,0,0,42,CLASS
,/:sandmark.util.newexprtree.SwitchExpr,79,1,0,0,80,CLASS
,/:sandmark.util.newexprtree.ValueExpr,9,1,0,0,10,CLASS
,/:sandmark.util.newexprtree.InvokeExpr,68,1,0,0,69,CLASS
,/:sandmark.util.newexprtree.StringConstantExpr,19,1,0,0,20,CLASS
,/:sandmark.util.newexprtree.NullConstantExpr,17,1,0,0,18,CLASS
,/:sandmark.util.newexprtree.ConstantExpr,6,1,0,0,7,CLASS
,/:sandmark.util.newexprtree.ReturnAddressDummyExpr,8,1,0,0,9,CLASS
,/:sandmark.util.newexprtree.ObjectDummyExpr,11,1,0,0,12,CLASS
,/:sandmark.util.newexprtree.DependencyGraph,345,1,0,18,364,CLASS
,/:sandmark.util.newexprtree.DependencyGraph$BlockComparator,18,0,0,0,18,INNER_CLASS
,/:sandmark.util.newexprtree.NumericConstantExpr,23,1,0,0,24,CLASS
,/:sandmark.util.newexprtree.ThrowExpr,22,1,0,0,23,CLASS
,/:sandmark.util.newexprtree.ArrayStoreExpr,63,1,0,0,64,CLASS
,/:sandmark.util.newexprtree.ExceptionInfo,35,1,0,0,36,CLASS
,/:sandmark.util.newexprtree.PrimitiveDummyExpr,8,1,0,0,9,CLASS
,/:sandmark.util.newexprtree.Node,15,1,0,0,16,CLASS
,/:sandmark.util.newexprtree.ArrayDummyExpr,17,1,0,0,18,CLASS
,/:sandmark.util.newexprtree.DummyExpr,9,1,0,0,10,CLASS
,/:sandmark.util.newexprtree.StoreExpr,39,1,0,0,40,CLASS
,/:sandmark.util.newexprtree.IncExpr,25,1,0,0,26,CLASS
,/:sandmark.util.newexprtree.LoadExpr,26,1,0,0,27,CLASS
,/:sandmark.util.newexprtree.NopExpr,12,1,0,0,13,CLASS
,/:sandmark.util.newexprtree.RetExpr,18,1,0,0,19,CLASS
,/:sandmark.util.newexprtree.GotoExpr,17,1,0,0,18,CLASS
,/:sandmark.util.newexprtree.MethodExprTree,53,1,0,0,54,CLASS
,/:sandmark.util.newexprtree.Expr,4,1,0,0,5,CLASS
,/:sandmark.util.newexprtree.NewArrayExpr,35,1,0,0,36,CLASS
,/:sandmark.util.newexprtree.ExceptionDummyExpr,12,1,0,0,13,CLASS
,/:sandmark.util.newexprtree.ExprTree,94,1,0,0,95,CLASS
,/:sandmark.util.newexprtree.GetFieldExpr,48,1,0,0,49,CLASS
,/:sandmark.util.newexprtree.ReturnExpr,39,1,0,0,40,CLASS
,/:sandmark.util.newexprtree.ExprTreeNode,40,1,0,0,41,CLASS
,/:sandmark.util.javagen.Return,36,1,0,0,37,CLASS
,/:sandmark.util.javagen.StaticFunCall,86,1,0,0,87,CLASS
,/:sandmark.util.javagen.StaticRef,35,1,0,0,36,CLASS
,/:sandmark.util.javagen.AssignStatic,44,1,0,0,45,CLASS
,/:sandmark.util.javagen.LiteralString,31,1,0,0,32,CLASS
,/:sandmark.util.javagen.EmptyStatement,22,1,0,0,23,CLASS
,/:sandmark.util.javagen.IfNotNull,57,1,0,0,58,CLASS
,/:sandmark.util.javagen.LocalRef,35,1,0,0,36,CLASS
,/:sandmark.util.javagen.Method,87,1,0,0,88,CLASS
,/:sandmark.util.javagen.New,75,1,0,0,76,CLASS
,/:sandmark.util.javagen.Block,28,1,0,0,29,CLASS
,/:sandmark.util.javagen.LoadIndex,36,1,0,0,37,CLASS
,/:sandmark.util.javagen.Field,56,1,0,0,57,CLASS
,/:sandmark.util.javagen.VirtualFunCall,97,1,0,0,98,CLASS
,/:sandmark.util.javagen.Local,51,1,0,0,52,CLASS
,/:sandmark.util.javagen.Expression,15,1,0,0,16,CLASS
,/:sandmark.util.javagen.Java,116,1,0,0,117,CLASS
,/:sandmark.util.javagen.AssignIndex,42,1,0,0,43,CLASS
,/:sandmark.util.javagen.MyClass,33,1,0,0,34,CLASS
,/:sandmark.util.javagen.Formal,53,1,0,0,54,CLASS
,/:sandmark.util.javagen.Try,82,1,0,0,83,CLASS
,/:sandmark.util.javagen.Statement,8,1,0,0,9,CLASS
,/:sandmark.util.javagen.AssignField,53,1,0,0,54,CLASS
,/:sandmark.util.javagen.Class,121,1,0,0,122,CLASS
,/:sandmark.util.javagen.NewArray,40,1,0,0,41,CLASS
,/:sandmark.util.javagen.Test,240,1,0,0,241,CLASS
,/:sandmark.util.javagen.StaticCall,87,1,0,0,88,CLASS
,/:sandmark.util.javagen.Cast,37,1,0,0,38,CLASS
,/:sandmark.util.javagen.Discard,27,1,0,0,28,CLASS
,/:sandmark.util.javagen.VirtualCall,97,1,0,0,98,CLASS
,/:sandmark.util.javagen.CondNotNullExpr,62,1,0,0,63,CLASS
,/:sandmark.util.javagen.FieldRef,43,1,0,0,44,CLASS
,/:sandmark.util.javagen.Comment,19,1,0,0,20,CLASS
,/:sandmark.util.javagen.LiteralInt,32,1,0,0,33,CLASS
,/:sandmark.util.javagen.Null,24,1,0,0,25,CLASS
,/:sandmark.util.javagen.List,96,1,0,0,97,CLASS
,/:sandmark.util.MethodID,60,1,0,0,61,CLASS
,/:sandmark.util.outliner.OutlineUtil,2077,1,0,0,2078,CLASS
,/:sandmark.util.outliner.Outliner,61,1,0,0,62,CLASS
,/:sandmark.util.outliner.OutlineFrame,26,0,0,0,26,CLASS
,/:sandmark.util.outliner.LiveVar,42,1,0,0,43,CLASS
,/:sandmark.util.ParamReorder,121,1,0,0,122,CLASS
,/:sandmark.util.Misc,263,1,0,0,264,CLASS
,/:sandmark.util.newgraph.Graph,628,1,0,285,914,CLASS
,/:sandmark.util.newgraph.Graph$SuccIterator,50,0,0,0,50,INNER_CLASS
,/:sandmark.util.newgraph.Graph$PredIterator,50,0,0,0,50,INNER_CLASS
,/:sandmark.util.newgraph.Graph$DepthFirstIterator,70,0,0,0,70,INNER_CLASS
,/:sandmark.util.newgraph.Graph$PostOrderIterator,57,0,0,6,63,INNER_CLASS
,/:sandmark.util.newgraph.Graph$PostOrderIterator$PathElement,6,0,0,0,6,INNER_CLASS
,/:sandmark.util.newgraph.Graph$BreadthFirstIterator,52,0,0,0,52,INNER_CLASS
,/:sandmark.util.newgraph.ImplNodeAttributes,10,1,0,0,11,CLASS
,/:sandmark.util.newgraph.ImplNodeWrapper,6,0,0,0,6,CLASS
,/:sandmark.util.newgraph.GraphImpl,153,0,0,0,153,CLASS
,/:sandmark.util.newgraph.MissingEdgeWrapperIterator,26,1,0,0,27,CLASS
,/:sandmark.util.newgraph.MutableIteratorWrapper,16,1,0,0,17,CLASS
,/:sandmark.util.newgraph.MutableGraph,171,0,0,22,193,CLASS
,/:sandmark.util.newgraph.MutableGraph$EdgeIterator,11,0,0,0,11,INNER_CLASS
,/:sandmark.util.newgraph.MutableGraph$NodeIterator,11,0,0,0,11,INNER_CLASS
,/:sandmark.util.newgraph.Path,111,1,0,0,112,CLASS
,/:sandmark.util.newgraph.NodeWrapperIterator,21,1,0,0,22,CLASS
,/:sandmark.util.newgraph.EdgeSet,71,1,0,22,94,CLASS
,/:sandmark.util.newgraph.EdgeSet$WrapperListIterator,22,0,0,0,22,INNER_CLASS
,/:sandmark.util.newgraph.RecursiveGraph,19,1,0,0,20,CLASS
,/:sandmark.util.newgraph.NodeWrapper,97,1,0,0,98,CLASS
,/:sandmark.util.newgraph.MissingGraph,42,1,0,0,43,CLASS
,/:sandmark.util.newgraph.DoubleEdgeWrapperIterator,28,1,0,0,29,CLASS
,/:sandmark.util.newgraph.Style,13,1,0,0,14,INTERFACE
,/:sandmark.util.newgraph.SingleNodeWrapperIterator,11,1,0,0,12,CLASS
,/:sandmark.util.newgraph.Status,17,1,0,0,18,CLASS
,/:sandmark.util.newgraph.DoubleNodeWrapperIterator,24,1,0,0,25,CLASS
,/:sandmark.util.newgraph.SingleEdgeWrapperIterator,14,1,0,0,15,CLASS
,/:sandmark.util.newgraph.StatusEdgeSet,24,1,0,0,25,CLASS
